time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
285,35,1048,10053,9.89,0.05,9.04750002,0.096736871,0.0005,9852
286,35,1052,10085,9.88,0.05,9.02875002,0.09422408,0.0005,9884
288,35,1056,10121,9.9,0.05,9.020000020000001,0.11382261663675308,0.0005,9920
289,35,1060,10161,9.86,0.05,8.985416690000001,0.25496113300323486,0.0005,9960
290,35,1064,10205,9.86,0.05,8.953750020000001,0.34886670112609863,0.0005,10004
291,35,1068,10249,9.97,0.05,9.08500002,0.015358051285147667,0.0005,10048
292,35,1072,10280,9.9,0.05,9.03250002,0.023832930251955986,0.0005,10079
293,35,1076,10324,9.94,0.05,9.07666668,0.081165195,0.0005,10123
294,35,1080,10368,9.94,0.05,9.08375001,0.11494164168834686,0.0005,10167
295,35,1084,10403,9.85,0.05,8.97708334,0.026664000004529953,0.0005,10202
297,35,1088,10442,9.88,0.05,9.01083335,0.4668375849723816,0.0005,10241
298,35,1092,10486,9.96,0.05,9.08208335,0.22969774901866913,0.0005,10285
299,35,1096,10530,10.01,0.05,9.135833340000001,0.031164828687906265,0.0005,10329
300,35,1100,10566,10,0.05,9.110000009999998,0.21730369329452515,0.0005,10365
301,35,1104,10604,9.94,0.05,9.049583349999999,0.13263379037380219,0.0005,10403
302,35,1108,10645,9.91,0.05,8.997083349999999,0.16720633208751678,0.0005,10444
303,35,1112,10685,9.93,0.05,9.01083335,0.10560496151447296,0.0005,10484
305,35,1116,10724,9.93,0.05,8.99250002,0.14666922390460968,0.0005,10523
306,35,1120,10759,9.91,0.05,8.96833337,0.013816579,0.0005,10558
307,35,1124,10803,9.96,0.05,9.029166700000001,0.16873441636562347,0.0005,10602
308,35,1128,10847,10.02,0.05,9.09833338,0.018220584839582443,0.0005,10646
309,35,1132,10885,10.02,0.05,9.08708337,0.09594813,0.0005,10684
310,35,1136,10929,10.02,0.05,9.09875003,0.2591363489627838,0.0005,10728
311,35,1140,10958,9.93,0.05,9.0029167,0.072592504,0.0005,10757
313,35,1144,10998,9.89,0.05,8.946250029999998,0.019133072,0.0005,10797
314,35,1148,11041,9.88,0.05,8.96375002,0.248462975,0.0005,10840
315,35,1152,11077,9.92,0.05,9.011666680000001,0.22609594464302063,0.0005,10876
316,35,1156,11109,9.88,0.05,9.003750000000002,0.030036060139536858,0.0005,10908
317,35,1160,11141,9.8,0.05,8.9225,0.10341194272041321,0.0005,10940
318,35,1164,11179,9.74,0.05,8.88541667,0.021784530952572823,0.0005,10978
319,35,1168,11216,9.67,0.05,8.814166669999999,0.17473870515823364,0.0005,11015
320,35,1172,11251,9.71,0.05,8.845416660000001,0.2639547288417816,0.0005,11050
321,35,1176,11286,9.62,0.05,8.74958334,0.038325056,0.0005,11085
322,35,1180,11330,9.62,0.05,8.7375,0.10716371983289719,0.0005,11129
323,35,1184,11372,9.69,0.05,8.80541667,0.10734056681394577,0.0005,11171
324,35,1188,11408,9.66,0.05,8.77500001,0.045703456,0.0005,11207
326,35,1192,11449,9.63,0.05,8.747500019999999,0.013204162009060383,0.0005,11248
327,35,1196,11484,9.54,0.05,8.644166689999999,0.008622369,0.0005,11283
328,35,1200,11528,9.62,0.05,8.73708335,0.14279495179653168,0.0005,11327
329,35,1204,11572,9.68,0.05,8.81791668,0.013033310882747173,0.0005,11371
330,35,1208,11610,9.65,0.05,8.809583340000001,0.2388402223587036,0.0005,11409
331,35,1212,11642,9.57,0.05,8.737916680000001,0.21506334841251373,0.0005,11441
332,35,1216,11686,9.62,0.05,8.820833350000001,0.016345852985978127,0.0005,11485
333,35,1220,11709,9.5,0.05,8.69541667,0.015465264208614826,0.0005,11508
